gene_id	external_gene_name	entrezgene_id
ENSMUSG00000096549	Prickle4	381104
ENSMUSG00000024392	Bag6	224727
ENSMUSG00000024978	Gpam	14732
ENSMUSG00000057761	Olfr1022	258582
ENSMUSG00000034786	Gpsm3	106512
ENSMUSG00000019737	Syne4	233066
ENSMUSG00000031060	Rbm10	236732
ENSMUSG00000056429	Tgoln1	22134
ENSMUSG00000050128	Olfr1023	258580
ENSMUSG00000039007	Cpq	54381
ENSMUSG00000018339	Gpx3	14778
ENSMUSG00000020672	Sntg2	268534
ENSMUSG00000003438	Timm50	66525
ENSMUSG00000027698	Nceh1	320024
ENSMUSG00000023266	Frs3	107971
ENSMUSG00000046691	Chtf8	214987
ENSMUSG00000096606	Tpbgl	100503386
ENSMUSG00000042608	Stk40	74178
ENSMUSG00000074832	2410141K09Rik	76803
ENSMUSG00000056666	Retsat	67442
ENSMUSG00000026872	Zeb2	24136
ENSMUSG00000044933	Sstr3	20607
ENSMUSG00000052752	Traf7	224619
ENSMUSG00000026584	Scyl3	240880
ENSMUSG00000074401	Vmn1r59	404284
ENSMUSG00000004031	Brinp2	240843
ENSMUSG00000027509	Rae1	66679
ENSMUSG00000075206	Olfr1024	257900
ENSMUSG00000032121	Tmem218	66279
ENSMUSG00000041570	Camsap2	67886
ENSMUSG00000021737	Psmd6	66413
ENSMUSG00000068798	Rap1a	109905
ENSMUSG00000033475	Tomm6	66119
ENSMUSG00000073705	Cenps	69928
ENSMUSG00000031910	Has3	15118
ENSMUSG00000094112	9330182O14Rik	328531
ENSMUSG00000038544	Inip	66209
ENSMUSG00000040824	Snrpd2	107686
ENSMUSG00000078651	Aoc2	237940
ENSMUSG00000037366	Pafah2	100163
ENSMUSG00000029403	Cdkl2	53886
ENSMUSG00000015709	Arnt2	11864
ENSMUSG00000028545	Bend5	67621
ENSMUSG00000029135	Fosl2	14284
ENSMUSG00000068947	Olfr366	236509
ENSMUSG00000024608	Rps14	20044
ENSMUSG00000044149	Nkrf	77286
ENSMUSG00000033187	BC016579	212998
ENSMUSG00000004096	Cwc15	66070
ENSMUSG00000005204	Senp3	80886
ENSMUSG00000017176	Nt5c3b	68106
ENSMUSG00000046354	Defb14	244332
ENSMUSG00000046442	Ppm1e	320472
ENSMUSG00000069171	Nr2f1	13865
ENSMUSG00000029521	Chek2	50883
ENSMUSG00000026034	Clk1	12747
ENSMUSG00000052759	Gpr25	383563
ENSMUSG00000101337	Dnah7c	100101919
ENSMUSG00000038997	Asb17	66772
ENSMUSG00000073006	Gm732	213450
ENSMUSG00000049093	Il23r	209590
ENSMUSG00000049796	Crh	12918
ENSMUSG00000062480	Acat3	224530
ENSMUSG00000025077	Dclre1a	55947
ENSMUSG00000054027	Nt5dc3	103466
ENSMUSG00000039483	Asb6	72323
ENSMUSG00000073877	Gm13306	100039863
ENSMUSG00000059230	Defb4	56519
ENSMUSG00000061298	Agbl4	78933
ENSMUSG00000040950	Mgl2	216864
ENSMUSG00000060615	Ang4	219033
ENSMUSG00000052469	Tcp10c	100041352
ENSMUSG00000031358	Msl3	17692
ENSMUSG00000021187	Tc2n	74413
ENSMUSG00000049018	Olfr368	258371
ENSMUSG00000073876	Gm13305	100042555
ENSMUSG00000041406	BC055324	381306
ENSMUSG00000030275	Etnk1	75320
ENSMUSG00000057880	Abat	268860
ENSMUSG00000029569	Tmem168	101118
ENSMUSG00000030406	Gipr	381853
ENSMUSG00000028936	Rpl22	19934
ENSMUSG00000050961	AY358078	278676
ENSMUSG00000023902	Zscan10	332221
ENSMUSG00000057388	Mrpl18	67681
ENSMUSG00000069792	Wfdc17	100034251
ENSMUSG00000009030	Pdcl	67466
ENSMUSG00000050050	Ccdc158	320696
ENSMUSG00000041205	Map6d1	208158
ENSMUSG00000053390	Zfp952	240067
ENSMUSG00000061787	Rps17	20068
ENSMUSG00000041757	Plekha6	240753
ENSMUSG00000005378	Bud23	66138
ENSMUSG00000031059	Ndufb11	104130
ENSMUSG00000054672	5830411N06Rik	244234
ENSMUSG00000001555	Fkbp10	14230
ENSMUSG00000025955	Akr1cl	70861
ENSMUSG00000031131	Vgll1	170828
ENSMUSG00000025591	Tma16	66282
ENSMUSG00000043017	Ptgir	19222
ENSMUSG00000036770	Stpg3	74472
ENSMUSG00000046743	Fat4	329628
ENSMUSG00000030264	Thumpd3	14911
ENSMUSG00000079103	Tgm7	640543
ENSMUSG00000056133	Unc93a2	667055
ENSMUSG00000031865	Dctn1	13191
ENSMUSG00000002221	Paxip1	55982
ENSMUSG00000033177	Tmprss7	208171
ENSMUSG00000034209	Rasl10a	75668
ENSMUSG00000039621	Prex1	277360
ENSMUSG00000044719	E230025N22Rik	240216
ENSMUSG00000019326	Aoc3	11754
ENSMUSG00000079722	Ttll2	100216474
ENSMUSG00000034201	Gas2l1	78926
ENSMUSG00000106677	Ugt2a1	94215
ENSMUSG00000085576	Dpy19l2	320752
ENSMUSG00000048411	Gm597	210962
ENSMUSG00000031954	Cfdp1	23837
ENSMUSG00000060988	Galnt13	271786
ENSMUSG00000050756	Defb6	116746
ENSMUSG00000028385	Snx30	209131
ENSMUSG00000035278	Plekhj1	78670
ENSMUSG00000029438	Bcl7a	77045
ENSMUSG00000074890	Lcmt2	329504
ENSMUSG00000029268	Ugt2a2	552899
ENSMUSG00000056763	Cspp1	211660
ENSMUSG00000028295	Smim8	66291
ENSMUSG00000022306	Zfpm2	22762
ENSMUSG00000035378	Shq1	72171
ENSMUSG00000027259	Adal	75894
ENSMUSG00000049076	Acap2	78618
ENSMUSG00000047995	Cypt4	235067
ENSMUSG00000052105	Mtcl1	68617
ENSMUSG00000062148	Ear6	93719
ENSMUSG00000074754	Smim26	228715
ENSMUSG00000027330	Cdc25b	12531
ENSMUSG00000020211	Sf3a2	20222
ENSMUSG00000019889	Ptprk	19272
ENSMUSG00000028367	Txn1	22166
ENSMUSG00000040663	Clcf1	56708
ENSMUSG00000073102	Drc1	381738
ENSMUSG00000021598	Med10	28077
ENSMUSG00000050379	Sept6	56526
ENSMUSG00000005089	Slc1a2	20511
ENSMUSG00000033099	Nol12	97961
ENSMUSG00000038593	Tctn1	654470
ENSMUSG00000071169	Defb46	574081
ENSMUSG00000027195	Hsd17b12	56348
ENSMUSG00000038496	Slc19a3	80721
ENSMUSG00000026303	Mlph	171531
ENSMUSG00000028386	Slc46a2	30936
ENSMUSG00000038709	Txndc8	67402
ENSMUSG00000022722	Arl6	56297
ENSMUSG00000039785	Defb5	81007
ENSMUSG00000036817	Sun1	77053
ENSMUSG00000001558	Klhl10	66720
ENSMUSG00000032122	Slc37a2	56857
ENSMUSG00000027430	Dtd1	66044
ENSMUSG00000014294	Ndufa2	17991
ENSMUSG00000038990	Cables2	252966
ENSMUSG00000038984	Tspyl5	239364
ENSMUSG00000036500	Akp3	11648
ENSMUSG00000034731	Dgkh	380921
ENSMUSG00000039775	Defb3	27358
ENSMUSG00000044715	Gskip	66787
ENSMUSG00000003435	Supt5	20924
ENSMUSG00000023987	Pgc	109820
ENSMUSG00000041341	Atg2b	76559
ENSMUSG00000031365	Zfp275	27081
ENSMUSG00000057541	Pus7	78697
ENSMUSG00000001986	Gria3	53623
ENSMUSG00000042742	Bmt2	101148
ENSMUSG00000029499	Pxmp2	19301
ENSMUSG00000038980	Rbbp8nl	271887
ENSMUSG00000028544	Slc5a9	230612
ENSMUSG00000063663	Brwd3	382236
ENSMUSG00000064267	Hvcn1	74096
ENSMUSG00000061118	Dnajc30	66114
ENSMUSG00000026404	Ddx59	67997
ENSMUSG00000035262	Amh	11705
ENSMUSG00000044624	Gm4922	237300
ENSMUSG00000029500	Pgam5	72542
ENSMUSG00000019852	Arfgef3	215821
ENSMUSG00000048332	Lhfp	108927
ENSMUSG00000055540	Epha6	13840
ENSMUSG00000015627	Gata5	14464
ENSMUSG00000020216	Jsrp1	71912
ENSMUSG00000071533	Pcnp	76302
ENSMUSG00000038347	Tcte2	21646
ENSMUSG00000001911	Nfix	18032
ENSMUSG00000044164	Rnf182	328234
ENSMUSG00000048216	Gpr85	64450
ENSMUSG00000022490	Ppp1r1a	58200
ENSMUSG00000031374	Zfp92	22754
ENSMUSG00000001119	Col6a1	12833
ENSMUSG00000066820	Vmn2r28	665255
ENSMUSG00000036867	Smad6	17130
ENSMUSG00000025321	Itgb8	320910
ENSMUSG00000042712	Tceal9	22381
ENSMUSG00000020917	Acly	104112
ENSMUSG00000005846	Rsl1d1	66409
ENSMUSG00000035173	Ccdc186	213993
ENSMUSG00000026353	Ubxn4	67812
ENSMUSG00000019370	Calm3	12315
ENSMUSG00000028369	Svep1	64817
ENSMUSG00000031488	Rab11fip1	75767
ENSMUSG00000055652	Klhl25	207952
ENSMUSG00000024979	Tectb	21684
ENSMUSG00000068036	Afdn	17356
ENSMUSG00000032725	Folr2	14276
ENSMUSG00000098274	Rpl24	68193
ENSMUSG00000046432	Bex3	12070
ENSMUSG00000070870	Cryge	12968
ENSMUSG00000068267	Cenpb	12616
ENSMUSG00000024505	Dtwd2	68857
ENSMUSG00000095821	Tcstv3	236219
ENSMUSG00000028224	Nbn	27354
ENSMUSG00000005045	Chd5	269610
ENSMUSG00000031471	Defb8	244334
ENSMUSG00000027329	Spef1	70997
ENSMUSG00000000983	Wfdc18	14038
ENSMUSG00000022601	Zbtb11	271377
ENSMUSG00000038963	Slco4a1	108115
ENSMUSG00000002804	Nudt14	66174
ENSMUSG00000061937	Csn1s2a	12993
ENSMUSG00000007946	Phox2a	11859
ENSMUSG00000028693	Nasp	50927
ENSMUSG00000032179	Bmp5	12160
ENSMUSG00000030737	Slco2b1	101488
ENSMUSG00000027431	Scp2d1	66328
ENSMUSG00000052613	Pcdh15	11994
ENSMUSG00000034858	Fam214a	235493
ENSMUSG00000047104	Pbp2	76400
ENSMUSG00000058690	Ccser2	72972
ENSMUSG00000045201	Lrrc3b	218763
ENSMUSG00000032737	Inppl1	16332
ENSMUSG00000018287	Spag7	216873
ENSMUSG00000031132	Cd40lg	21947
ENSMUSG00000000339	Rtca	66368
ENSMUSG00000041567	Serpina12	68054
ENSMUSG00000003617	Cp	12870
ENSMUSG00000007908	Hmgcll1	208982
ENSMUSG00000021767	Kat6b	54169
ENSMUSG00000042863	Olfr1026	258577
ENSMUSG00000061614	Olfr845	258249
ENSMUSG00000010601	Apol7a	75761
ENSMUSG00000067430	Zfp763	73451
ENSMUSG00000018830	Myh11	17880
ENSMUSG00000078650	G6pc	14377
ENSMUSG00000003273	Car11	12348
ENSMUSG00000025020	Slit1	20562
ENSMUSG00000026090	2010300C02Rik	72097
ENSMUSG00000051748	Wfdc21	66107
ENSMUSG00000031372	Trex2	24102
ENSMUSG00000027327	1700037H04Rik	67326
ENSMUSG00000075376	Rc3h2	319817
ENSMUSG00000027108	Ola1	67059
ENSMUSG00000027485	Bpifb1	228801
ENSMUSG00000028910	Mecr	26922
ENSMUSG00000036327	Qsox2	227638
ENSMUSG00000067424	Zfp563	240068
ENSMUSG00000039231	Suv39h1	20937
ENSMUSG00000026917	Wdr5	140858
ENSMUSG00000035242	Oaz1	18245
ENSMUSG00000015396	Cd83	12522
ENSMUSG00000029269	Sult1b1	56362
ENSMUSG00000017418	Arl5b	75869
ENSMUSG00000023903	Mmp25	240047
ENSMUSG00000063873	Slc24a3	94249
ENSMUSG00000075528	Aarsd1	69684
ENSMUSG00000033220	Rac2	19354
ENSMUSG00000027568	Ntsr1	18216
ENSMUSG00000005493	Msh4	55993
ENSMUSG00000022491	Glycam1	14663
ENSMUSG00000025917	Cops5	26754
ENSMUSG00000008892	Vdac3	22335
ENSMUSG00000042745	Id1	15901
ENSMUSG00000026799	Med27	68975
ENSMUSG00000097487	Ptges3l	73635
ENSMUSG00000052504	Epha3	13837
ENSMUSG00000026934	Lhx3	16871
ENSMUSG00000024393	Prrc2a	53761
ENSMUSG00000023990	Tfeb	21425
ENSMUSG00000050212	Eva1b	230752
ENSMUSG00000054364	Rhob	11852
ENSMUSG00000051397	Tacstd2	56753
ENSMUSG00000042282	Gucy2f	245650
ENSMUSG00000024913	Lrp5	16973
ENSMUSG00000005950	P2rx5	94045
ENSMUSG00000026707	Nsun6	74455
ENSMUSG00000090794	Vmn1r60	636697
ENSMUSG00000021613	Hapln1	12950
ENSMUSG00000020600	Slc7a15	328059
ENSMUSG00000041423	Paqr6	68957
ENSMUSG00000037408	Cnnm4	94220
ENSMUSG00000052726	Kcnt2	240776
ENSMUSG00000080717	B230307C23Rik	245305
ENSMUSG00000025469	Msx3	17703
ENSMUSG00000022658	Tagln3	56370
ENSMUSG00000033781	Asb13	142688
ENSMUSG00000021559	Dapk1	69635
ENSMUSG00000055799	Tcf7l1	21415
ENSMUSG00000022053	Ebf2	13592
ENSMUSG00000020953	Coch	12810
ENSMUSG00000037461	Ints7	77065
ENSMUSG00000019851	Perp	64058
ENSMUSG00000029229	Chic2	74277
ENSMUSG00000055013	Agap1	347722
ENSMUSG00000070802	Pnmal2	434128
ENSMUSG00000094313	Vmn1r61	636731
ENSMUSG00000025468	Caly	68566
ENSMUSG00000035007	Rundc1	217201
ENSMUSG00000031535	Dkk4	234130
ENSMUSG00000092579	Vmn1r62	81016
ENSMUSG00000041333	Mup4	17843
ENSMUSG00000096146	Kcnj11	16514
ENSMUSG00000022212	Cpne6	12891
ENSMUSG00000041141	Pnmal1	71691
ENSMUSG00000037593	BC030499	216976
ENSMUSG00000063780	Olfr282	258449
ENSMUSG00000096883	Shisa8	435145
ENSMUSG00000039106	Htr5a	15563
ENSMUSG00000025812	Pard3	93742
ENSMUSG00000052417	Olfr720	258387
ENSMUSG00000024294	Mib1	225164
ENSMUSG00000067276	Capn6	12338
ENSMUSG00000005986	Ankrd13d	68423
ENSMUSG00000061887	Ssbp3	72475
ENSMUSG00000058631	Vmn1r63	81017
ENSMUSG00000040146	Rgl3	71746
ENSMUSG00000091060	Myocos	100038657
ENSMUSG00000031536	Polb	18970
ENSMUSG00000023259	Slc26a6	171429
ENSMUSG00000001120	Pcbp3	59093
ENSMUSG00000004035	Gstm7	68312
ENSMUSG00000040488	Ltbp4	108075
ENSMUSG00000035459	Stab2	192188
ENSMUSG00000009876	Cox4i2	84682
ENSMUSG00000032473	Cldn18	56492
ENSMUSG00000057207	Olfr1028	257936
ENSMUSG00000039813	Tbc1d2	381605
ENSMUSG00000026697	Myoc	17926
ENSMUSG00000041153	Osgin2	209212
ENSMUSG00000039304	Tnfsf10	22035
ENSMUSG00000003227	Edar	13608
ENSMUSG00000034452	Slc24a1	214111
ENSMUSG00000025774	Crisp4	78081
ENSMUSG00000032987	Olfr281	258277
ENSMUSG00000027615	Hps3	12807
ENSMUSG00000025519	Tktl2	74419
ENSMUSG00000058399	Vmn1r64	404285
ENSMUSG00000002731	Prkra	23992
ENSMUSG00000075324	Fign	60344
ENSMUSG00000078689	Mup6	620807
ENSMUSG00000071716	Apol7e	666348
ENSMUSG00000053054	Adh6a	69117
ENSMUSG00000005397	Nid1	18073
ENSMUSG00000067848	4933402N22Rik	545732
ENSMUSG00000039476	Prrx2	20204
ENSMUSG00000044014	Npy5r	18168
ENSMUSG00000035078	Mtmr9	210376
ENSMUSG00000026247	Ecel1	13599
ENSMUSG00000067274	Rplp0	11837
ENSMUSG00000020290	Xpo1	103573
ENSMUSG00000037790	Defb7	246080
ENSMUSG00000027569	Mrgbp	73247
ENSMUSG00000090342	Vmn2r46	100042894
ENSMUSG00000043284	Tmem11	216821
ENSMUSG00000090550	Prlh	623503
ENSMUSG00000068154	Insm1	53626
ENSMUSG00000022991	Lalba	16770
ENSMUSG00000023905	Tnfrsf12a	27279
ENSMUSG00000026281	Dtymk	21915
ENSMUSG00000058692	Olfr846	258279
ENSMUSG00000061489	Olfr525	258958
ENSMUSG00000013076	Amotl1	75723
ENSMUSG00000036053	Fmnl2	71409
ENSMUSG00000045435	Tmem60	212090
ENSMUSG00000029134	Plb1	665270
ENSMUSG00000067299	Crygd	12967
ENSMUSG00000056209	Npm3	18150
ENSMUSG00000091987	Gm10352	100042881
ENSMUSG00000021891	Mettl6	67011
ENSMUSG00000035067	Xkr6	219149
ENSMUSG00000049401	Ogfr	72075
ENSMUSG00000043782	Bicdl2	212733
ENSMUSG00000021608	Lpcat1	210992
ENSMUSG00000029918	Mrps33	14548
ENSMUSG00000038538	Ubn2	320538
ENSMUSG00000074211	Sdhaf1	68332
ENSMUSG00000039968	Rsbn1l	242860
ENSMUSG00000034205	Loxl2	94352
ENSMUSG00000000976	Heatr6	217026
ENSMUSG00000036957	Lrfn3	233067
ENSMUSG00000031770	Herpud1	64209
ENSMUSG00000001138	Cnnm3	94218
ENSMUSG00000034263	Ints14	69882
ENSMUSG00000074623	Gm826	329554
ENSMUSG00000075267	Pjvk	381375
ENSMUSG00000034525	Ice1	218333
ENSMUSG00000025952	Crygc	12966
ENSMUSG00000056306	Sertm1	329641
ENSMUSG00000028961	Pgd	110208
ENSMUSG00000074206	Adh6b	100417514
ENSMUSG00000041399	1700013G24Rik	69380
ENSMUSG00000057706	Mex3b	108797
ENSMUSG00000062203	Gspt1	14852
ENSMUSG00000048385	Scrt1	170729
ENSMUSG00000022435	Upk3a	22270
ENSMUSG00000079083	Jrkl	77532
ENSMUSG00000024397	Aif1	11629
ENSMUSG00000041319	Thoc6	386612
ENSMUSG00000026883	Dab2ip	69601
ENSMUSG00000011831	Evi5	14020
ENSMUSG00000067702	Tuba3a	22144
ENSMUSG00000109293	Dcst2	329702
ENSMUSG00000021890	Eaf1	74427
ENSMUSG00000030796	Tead2	21677
ENSMUSG00000026437	Cdk18	18557
ENSMUSG00000015001	Oc90	18256
ENSMUSG00000032418	Me1	17436
ENSMUSG00000025781	Atp5c1	11949
ENSMUSG00000042672	Dcst1	77772
ENSMUSG00000027793	Ccna1	12427
ENSMUSG00000030208	Emp1	13730
ENSMUSG00000068452	Duox2	214593
ENSMUSG00000021007	Spata7	104871
ENSMUSG00000008393	Carhsp1	52502
ENSMUSG00000027243	Harbi1	241547
ENSMUSG00000024474	Ik	24010
ENSMUSG00000022066	Entpd4b	100862375
ENSMUSG00000037990	Sh3rf3	237353
ENSMUSG00000035941	Ibtk	108837
ENSMUSG00000034269	Setd5	72895
ENSMUSG00000022360	Atad2	70472
ENSMUSG00000022711	Pmm2	54128
ENSMUSG00000048602	Morc2b	240069
ENSMUSG00000094891	Olfr55	100038859
ENSMUSG00000058420	Syt17	110058
ENSMUSG00000002741	Ykt6	56418
ENSMUSG00000023460	Rab12	19328
ENSMUSG00000066684	Pilrb1	170741
ENSMUSG00000093884	Olfr239	100038860
ENSMUSG00000074622	Mafb	16658
ENSMUSG00000030878	Cdr2	12585
ENSMUSG00000040666	Sh3bgr	50795
ENSMUSG00000096169	Olfr1564	100043474
ENSMUSG00000041117	Ccdc8	434130
ENSMUSG00000036437	Npy1r	18166
ENSMUSG00000041886	Macc1	238455
ENSMUSG00000057716	Tmem178b	434008
ENSMUSG00000026587	Astn1	11899
ENSMUSG00000051067	Lingo3	237403
ENSMUSG00000024105	Themis3	74556
ENSMUSG00000054666	Olfr63	258939
ENSMUSG00000040136	Abcc8	20927
ENSMUSG00000059873	Olfr1029	258154
ENSMUSG00000043140	Tmem186	66690
ENSMUSG00000062782	Olfr527	257939
ENSMUSG00000059821	Olfr847	258518
ENSMUSG00000093918	Gm21677	100862365
ENSMUSG00000042854	Trp53rkb	76367
ENSMUSG00000035215	Lsm7	66094
ENSMUSG00000023904	Hcfc1r1	353502
ENSMUSG00000094107	Vmn2r47	100042688
ENSMUSG00000094107	Vmn2r47	100042891
ENSMUSG00000038932	Tcfl5	277353
ENSMUSG00000018931	Natd1	24083
ENSMUSG00000066850	Vmn1r65	81013
ENSMUSG00000002055	Spag5	54141
ENSMUSG00000037416	Dmxl1	240283
ENSMUSG00000064284	Cdpf1	72355
ENSMUSG00000031575	Ash2l	23808
ENSMUSG00000073735	Defb18	654460
ENSMUSG00000044595	Dnd1	213236
ENSMUSG00000054036	Olfr279	258502
ENSMUSG00000074489	Bglap3	12095
ENSMUSG00000094511	Gm21693	100862383
ENSMUSG00000073758	Sh3d21	66938
ENSMUSG00000027570	Col9a3	12841
ENSMUSG00000073658	Crygb	12965
ENSMUSG00000042213	Zfand4	67492
ENSMUSG00000108367	Gm4881	232974
ENSMUSG00000027889	Ampd2	109674
ENSMUSG00000030877	Mfsd13b	74466
ENSMUSG00000028763	Hspg2	15530
ENSMUSG00000030579	Tyrobp	22177
ENSMUSG00000032717	Mdfi	17240
ENSMUSG00000052182	Olfr849	258520
ENSMUSG00000095948	Gm21708	100862398
ENSMUSG00000063447	Ube2d2b	73318
ENSMUSG00000025986	Slc39a10	227059
ENSMUSG00000033278	Ptprm	19274
ENSMUSG00000041550	Serpina5	268591
ENSMUSG00000030209	Grin2b	14812
ENSMUSG00000033209	Ttc28	209683
ENSMUSG00000072707	Olfr31	18330
ENSMUSG00000067773	Defb41	77673
ENSMUSG00000068758	Il3ra	16188
ENSMUSG00000093987	Gm21704	100862394
ENSMUSG00000074818	Pdzd7	100503041
ENSMUSG00000038342	Mlxip	208104
ENSMUSG00000030798	Cd37	12493
ENSMUSG00000041733	Coq5	52064
ENSMUSG00000094535	Olfr850	258516
ENSMUSG00000039967	Zfp292	30046
ENSMUSG00000036986	Pml	18854
ENSMUSG00000002803	Btbd6	399566
ENSMUSG00000026037	Orc2	18393
ENSMUSG00000044923	Olfr1030	258581
ENSMUSG00000052625	Olfr851	258907
ENSMUSG00000037797	Adh4	26876
ENSMUSG00000045294	Insig1	231070
ENSMUSG00000066682	Pilrb2	545812
ENSMUSG00000039706	Ldb2	16826
ENSMUSG00000043267	Olfr1031	257916
ENSMUSG00000032401	Lctl	235435
ENSMUSG00000011158	Brf1	72308
ENSMUSG00000049109	Themis	210757
ENSMUSG00000068105	Tnfrsf13c	72049
ENSMUSG00000043061	Tmem18	211986
ENSMUSG00000033918	Parl	381038
ENSMUSG00000039720	Got1l1	76615
ENSMUSG00000003929	Zfp81	224694
ENSMUSG00000051160	Olfr853	258908
ENSMUSG00000033751	Gadd45gip1	102060
ENSMUSG00000006784	Ttc25	74407
ENSMUSG00000041323	Ak7	78801
ENSMUSG00000030339	Ltbr	17000
ENSMUSG00000003813	Rad23a	19358
ENSMUSG00000019850	Tnfaip3	21929
ENSMUSG00000042596	Tfap2d	226896
ENSMUSG00000055240	Zfp101	22643
ENSMUSG00000078532	Nkain1	67149
ENSMUSG00000045967	Gpr158	241263
ENSMUSG00000027224	Duoxa1	213696
ENSMUSG00000040728	Esrp1	207920
ENSMUSG00000003099	Ppp5c	19060
ENSMUSG00000042796	Olfr1032	258572
ENSMUSG00000039577	Nphp4	260305
ENSMUSG00000032400	Zwilch	68014
ENSMUSG00000044155	Lsm8	76522
ENSMUSG00000095667	Olfr854	258515
ENSMUSG00000096265	4930467E23Rik	626415
ENSMUSG00000026354	Lct	226413
ENSMUSG00000095914	Vmn2r48	625580
ENSMUSG00000070544	Top1	21969
ENSMUSG00000068167	Csnka2ip	224291
ENSMUSG00000020679	Hnf1b	21410
ENSMUSG00000048004	Tmem196	217951
ENSMUSG00000051136	Ghsr	208188
ENSMUSG00000042997	Nhlrc3	212114
ENSMUSG00000043087	Olfr855	258517
ENSMUSG00000001436	Slc19a1	20509
ENSMUSG00000002732	Fkbp7	14231
ENSMUSG00000041135	Ripk2	192656
ENSMUSG00000045392	Olfr1033	258571
ENSMUSG00000027225	Duoxa2	66811
ENSMUSG00000029381	Shroom3	27428
ENSMUSG00000035206	Sppl2b	73218
ENSMUSG00000022434	Fam118a	73225
ENSMUSG00000003380	Rabac1	14470
ENSMUSG00000060112	Olfr60	18361
ENSMUSG00000019143	Hars2	70791
ENSMUSG00000000340	Dbt	13171
ENSMUSG00000029517	Ankrd7	75196
ENSMUSG00000063550	Nup98	269966
ENSMUSG00000026035	Ppil3	70225
ENSMUSG00000096180	Vmn2r49	625605
ENSMUSG00000011257	Pabpc4	230721
ENSMUSG00000014907	Naf1	234344
ENSMUSG00000018932	Map2k3	26397
ENSMUSG00000033943	Mga	29808
ENSMUSG00000047129	1700113H08Rik	76640
ENSMUSG00000089682	Bcl2l2	12050
ENSMUSG00000050737	Ptges	64292
ENSMUSG00000059851	Kmt5c	232811
ENSMUSG00000025754	Agbl1	244071
ENSMUSG00000019917	Sept10	103080
ENSMUSG00000031537	Ikbkb	16150
ENSMUSG00000025466	Fuom	69064
ENSMUSG00000028771	Ptpn12	19248
ENSMUSG00000102091	Olfr1034	258216
ENSMUSG00000047161	Chst9	71367
ENSMUSG00000044573	Acp1	11431
ENSMUSG00000028931	Kcnab2	16498
ENSMUSG00000001632	Brpf1	78783
ENSMUSG00000002957	Ap2a2	11772
ENSMUSG00000063316	Rpl27	19942
ENSMUSG00000063316	Rpl27	108167922
ENSMUSG00000022194	Pabpn1	54196
ENSMUSG00000021311	Mtr	238505
ENSMUSG00000039286	Fndc3b	72007
ENSMUSG00000040254	Sema3d	108151
ENSMUSG00000051343	Rab11fip5	52055
ENSMUSG00000044816	D630023F18Rik	98303
ENSMUSG00000034303	Ccdc15	245902
ENSMUSG00000022559	Fbxl6	30840
ENSMUSG00000028138	Adh5	11532
ENSMUSG00000020476	Dbnl	13169
ENSMUSG00000001435	Col18a1	12822
ENSMUSG00000020052	Ascl1	17172
ENSMUSG00000022191	Drosha	14000
ENSMUSG00000044429	Cryga	12964
ENSMUSG00000054204	Alkal2	100294583
ENSMUSG00000020051	Pah	18478
ENSMUSG00000047260	Emc6	66048
ENSMUSG00000007812	Zfp655	72611
ENSMUSG00000022864	D16Ertd472e	67102
ENSMUSG00000064109	Hcst	23900
ENSMUSG00000042675	Ypel3	66090
ENSMUSG00000038975	Rabggtb	19352
ENSMUSG00000039095	En2	13799
ENSMUSG00000021786	Oxsm	71147
ENSMUSG00000028992	Nmnat1	66454
ENSMUSG00000049504	Proser1	212127
ENSMUSG00000021710	Nln	75805
ENSMUSG00000036480	Prss56	69453
ENSMUSG00000026036	Nif3l1	65102
ENSMUSG00000031355	Arhgap6	11856
ENSMUSG00000007659	Bcl2l1	12048
ENSMUSG00000025586	Cpeb1	12877
ENSMUSG00000047714	Ppp1r2	66849
ENSMUSG00000063821	Dupd1	435391
ENSMUSG00000025467	Prap1	22264
ENSMUSG00000031371	Haus7	73738
ENSMUSG00000099820	Olfr1036	258245
ENSMUSG00000021785	Ngly1	59007
ENSMUSG00000099894	Gm20911	108168582
ENSMUSG00000025588	Nat1	17960
ENSMUSG00000044400	Sowahd	245381
ENSMUSG00000038502	Ptov1	84113
ENSMUSG00000031489	Adrb3	11556
ENSMUSG00000019689	Fmc1	66117
ENSMUSG00000048617	Rtbdn	234542
ENSMUSG00000032498	Mlh1	17350
ENSMUSG00000037197	Rbm17	76938
ENSMUSG00000010358	Ifi35	70110
ENSMUSG00000094066	Fam205a2	545611
ENSMUSG00000051076	Vtcn1	242122
ENSMUSG00000049538	Adamts16	271127
ENSMUSG00000032561	Acpp	56318
ENSMUSG00000052496	Pkdrej	18766
ENSMUSG00000079610	Ankrd39	109346
ENSMUSG00000075205	Olfr1037	259151
ENSMUSG00000014198	Zfp385c	278304
ENSMUSG00000031165	Was	22376
ENSMUSG00000025785	Exosc7	66446
ENSMUSG00000029096	Htra3	78558
ENSMUSG00000079084	Ccdc82	66396
ENSMUSG00000030340	Scnn1a	20276
ENSMUSG00000049699	Ucn2	171530
ENSMUSG00000014504	Srp19	66384
ENSMUSG00000067653	Ankrd23	78321
ENSMUSG00000005949	Ctns	83429
ENSMUSG00000026304	Rab17	19329
ENSMUSG00000048874	Phf3	213109
ENSMUSG00000006782	Cnp	12799
ENSMUSG00000041536	Serpina3a	74069
ENSMUSG00000049588	Ccdc69	52570
ENSMUSG00000033491	Prss35	244954
